compound_name	smiles	CID	logBB	BBB+/BBB-	comments
Procaine	CC[NH+](CC)CCOC(=O)C1=CC=C(N)C=C1		0.050000001		
Promazine	C[NH+](C)CCCN1C2=C(SC3=C1C=CC=C3)C=CC=C2		0.88		
Promazine-Sulfoxide 	C[NH+](C)CCCN1C2=C(C=CC=C2)[S](=O)C3=C1C=CC=C3		-0.47999999		
propargyl alcohol	OCC#C		-0.23		
Propofol	CC(C)C1=C(O)C(=CC=C1)C(C)C		0.69566703		
Propranolol	CC(C)[NH2+]CC(O)COC1=C2C=CC=CC2=CC=C1		1.11		
propyl-4-aminobenzoate	CCCOC(=O)C1=CC=C(N)C=C1		0.55000001		
Propylhexedrine	C[NH2+]C(C)CC1CCCCC1		1.08		
pyrene	C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2=C34		0.23		
Pyrilamine (Mepyramine)	COC1=CC=C(CN(CC[NH+](C)C)C2=CC=CC=[NH+]2)C=C1		0.495		
Quinidine	COC1=CC2=C(C=C1)N=CC=C2C(O)C3CC4CC[NH+]3CC4C=C		-0.0099999998		
Ranitidine	CNC(/NCCSCC1=CC=C(C[NH+](C)C)O1)=C\[N+]([O-])=O		-1.23		
R-Etodolac	CCC1=C2[NH]C3=C(CCOC3(CC)CC([O-])=O)C2=CC=C1		-1.42433		
Ribavirin	NC(=O)C1=N[N](C=N1)C2OC(CO)C(O)C2O		-0.66799998		
Risperidone	CC1=C(CC[NH+]2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)C(=O)N5CCCCC5=N1		-0.02		
Rivastigmine	CCN(C)C(=O)OC1=CC(=CC=C1)C(C)[NH+](C)C		0.88		
RO19-4603	CN1CC2=C(N=C[N]2C3=C(SC=C3)C1=O)C(=O)OC(C)(C)C		-0.25		
Rolipram	COC1=CC=C(C=C1OC2CCCC2)C3CNC(=O)C3		0.61000001		
Ropinirole (SKF101468)	CCC[NH+](CCC)CCC1=C2CC(=O)NC2=CC=C1		0.029999999		
S-2fluoroethylisothiourea	NC(=N)SCCF		-0.27250001		
Salbutamol (albuterol)	CC(C)(C)[NH2+]CC(O)C1=CC(=C(O)C=C1)CO		-1.21		
Salicylic Acid	OC1=C(C=CC=C1)C([O-])=O		-1.14525		
Salicyluric acid	OC1=CC=CC=C1C(=O)NCC([O-])=O		-0.44		
Saquinavir	CC(C)(C)NC(=O)C1CC2CCCCC2C[NH+]1CC(O)C(CC3=CC=CC=C3)NC(=O)C(CC(N)=O)NC(=O)C4=NC5=C(C=CC=C5)C=C4		-0.96700001		
SB 222200	CCC(NC(=O)C1=C(C)C(=NC2=C1C=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4		0.30000001		
Scopolamine	C[NH+]1C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4		0.23		
Secobarbital	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O		0.2		
Sertraline	C[NH2+]C1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3		1.6		
SKB15	[O-][N+](=O)C1=C(NCCSCC2=NC=CC=C2Br)[NH]C=C1		-0.67000002		
SKB19 (guanidine-n-4-phenylthiazol-2-yl) 	NC(N)=NC1=NC(=CS1)C2=CC=CC=C2		-0.18000001		
SKB2 (guanidine-n-25-methyl-thiazol-2-yl) (ICI17148)	CC1=CSC(=N1)N=C(N)N		-0.039999999		
SKB20 (BBCPD57) (SKB24) (guanidinen-43-amino-phenyl-thiazol-2-yl)	NC(N)=NC1=NC(=CS1)C2=CC(=CC=C2)N		-1.15		
SKB22 (BBCPD16)	CC(=O)NC1=CC(=CC=C1)C2=CSC(=N2)N=C(N)N		-1.5700001		
SKB26 (BBcpd18)	C[NH+](C)CC1=CC=C(O1)C2=CC=CC(=C2)NC3=C(C=C[NH]3)[N+]([O-])=O		-0.27000001		
SKB29 (BBCPD19)	C[NH+](C)CC1=CC(=NC=C1)C2=CC=CC(=C2)NC3=C(C=C[NH]3)[N+]([O-])=O		-0.28		
SKB30 (n-propylacetamide-33-n-piperidinyl-methylphenoxy)	CC(=O)NCCCOC1=CC=CC(=C1)C[NH+]2CCCCC2		-0.46000001		
SKB31 (benzamide-n-33-piperidinyl-methylphenoxy)	O=C(NCCCOC1=CC(=CC=C1)C[NH+]2CCCCC2)C3=CC=CC=C3		-0.23999999		
SKB34 (propanol-33-n-piperidinyl-methylphenoxy)	OCCCOC1=CC=CC(=C1)C[NH+]2CCCCC2		-0.02		
SKB37	C1CC[NH+](CC1)CC2=CC=CC(=C2)OCCCNC3=NC=CS3		0.44		
SKB42	C1CC[NH+](CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4O3		0.22		
SKF-89124	CCC[NH+](CCC)CCC1=C2CC(=O)NC2=C(O)C=C1		-0.28200001		
SKF-93619 (Y-G4)	C[NH+](C)CC1=CC=C(CSCCNC2=NC(=O)C(=CN2)CC3=CC=C4C=CC=CC4=C3)O1		-1.3		
S-methylisothiourea	CSC(N)=N		-0.60100001		
Sotalol	CC(C)[NH2+]CC(O)C1=CC=C(N[S](C)(=O)=O)C=C1		-0.28		
Spiperone	FC1=CC=C(C=C1)C(=O)CCC[NH+]2CCC3(CC2)N(CNC3=O)C4=CC=CC=C4		0.25999999		
Stavudine	CC1=CN(C2OC(CO)C=C2)C(=O)NC1=O		-0.480667		
Sulforidazine	C[NH+]1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)[S](C)(=O)=O		0.18000001		
Tacrine	NC1=C2CCCCC2=NC3=CC=CC=C13		-0.13		
TAK-147 (Zanapezil)	O=C(CCC1CC[NH+](CC1)CC2=CC=CC=C2)C3=CC4=C(CCCCN4)C=C3		1.14		
Temelastine (SKF93944)	CC1=NC=C(CC2=CN=C(NCCCCC3=C(C)C=C(Br)C=N3)NC2=O)C=C1		-1.875		
Terbinafine	C[NH+](C\C=C\C#CC(C)(C)C)CC1=CC=CC2=C1C=CC=C2		0.088333301		
Terfenadine	CC(C)(C)C1=CC=C(C=C1)C(O)CCC[NH+]2CCC(CC2)C(O)(C3=CC=CC=C3)C4=CC=CC=C4		0.63999999		
Tertbutylchlorambucil	CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl		1.0		
Theobromine (3,7-Dimethylxanthine)	C[N]1C=NC2=C1C(=O)NC(=O)N2C		-0.29249999		
Theophylline	CN1C(=O)N(C)C2=C([NH]C=N2)C1=O		-0.34125		
Thiopental (Thiopentone)	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O		-0.2054		
Thioperamide	S=C(NC1CCCCC1)N2CCC(CC2)C3=CN=C[NH]3		-0.16		
Thioridazine	CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC4CCCC[NH+]4C)C=C1		0.28549999		
Tibolone	CC1CC2=C(CCC(=O)C2)C3CCC4(C)C(CCC4(O)C#C)C13		0.40000001		
Tiotidine (SKB10, Y-G10)	CNC(NCCSCC1=CSC(=N1)N=C(N)N)=NC#N		-0.81999999		
Toliprolol	CC(C)[NH2+]CC(O)COC1=CC=CC(=C1)C		0.28		
Triazolam	CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C4=CC(=CC=C4[N]12)Cl		0.62		
Triflumethazine (Fluphenazine)	OCC[NH+]1CC[NH+](CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1		1.52		
Trifluoperazine (Trifluoroperazine)	C[NH+]1CC[NH+](CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1		1.41		
Trifluopromazine	C[NH+](C)CCCN1C2=C(SC3=C1C=C(C=C3)C(F)(F)F)C=CC=C2		1.4400001		
Triptanol (amitriptyline)	C[NH+](C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C13		0.8865		
TZ-10	ClC1=CC(=C(NC2=[NH+]CCN2)C=C1)Cl		0.16		
TZ-11	ClC1=CC(=C(Cl)C=C1)NC2=[NH+]CCN2		0.38		
TZ-12	CC1=C(NC2=[NH+]CCN2)C=CC(=C1)Cl		-0.87		
TZ-13	CC1=CC(=C(NC2=[NH+]CCN2)C=C1)Cl		-0.64999998		
TZ-14	CC1=CC(=C(NC2=[NH+]CCN2)C=C1)C		-1.3		
TZ-15	C1C[NH+]=C(N1)NC2=CC=CC=C2		-1.89		
TZ-17	CC1=C(NC2=[NH+]CCN2)C=CC=C1		-1.39		
TZ-18	ClC1=CC(=C(NC2=[NH+]CCN2)C(=C1)Cl)Cl		0.47		
TZ-19	BrC1=CC(=C(NC2=[NH+]CCN2)C(=C1)Br)Br		0.57999998		
TZ-2	BrC1=C(NC2=[NH+]CCN2)C(=CC=C1)Br		0.33000001		
TZ-21	ClC1=C(NC2=[NH+]CCN2)C(=CC(=C1)Br)Cl		0.41		
TZ-28	CC1=C(NC2=[NH+]CCN2)C(=CC(=C1)Br)C		-0.28		
TZ-3	FC1=C(NC2=[NH+]CCN2)C(=CC=C1)F		-0.2		
Urea	NC(N)=O		-0.142		
Verapamil	COC1=C(OC)C=C(CC[NH+](C)CCCC(C#N)(C(C)C)C2=CC=C(OC)C(=C2)OC)C=C1		-0.46959999		
Vinblastine	CCC1(O)CC2C[NH+](CCC3=C([NH]C4=C3C=CC=C4)C(C2)(C(=O)OC)C5=CC6=C(C=C5OC)N(C)C7C(O)(C(OC(C)=O)C8(CC)C=CC[NH+]9CCC67C89)C(=O)OC)C1		-0.065200001		
Vincristine	CCC1(O)CC2C[NH+](CCC3=C([NH]C4=C3C=CC=C4)C(C2)(C(=O)OC)C5=CC6=C(C=C5OC)N(C=O)C7C(O)(C(OC(C)=O)C8(CC)C=CC[NH+]9CCC67C89)C(=O)OC)C1		-1.03		
Water	O		-0.039999999		
Y-G12 (BBcpd10)	CN(C)C1=[NH+]C=CC(=C1)C2=N[NH]C(=N2)N		-1.17		
Y-G13	CCNC(NCCSCC1=C(Br)C=CC=N1)=NC#N		-2.1500001		
Y-G14 (Betahistine)	C[NH2+]CCC1=CC=CC=N1		-0.34799999		
Y-G16 (thiazole-22-aminoethyl)	[NH3+]CCC1=NC=CS1		-0.41999999		
Zalcitabine	NC1=NC(=O)N(C=C1)C2CCC(CO)O2		-1.175		
Zidovudine	CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O		-0.72000003		
Zolantidine (SKB41)	C1CC[NH+](CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=C(S3)C=CC=C4		0.14		
Zolpidem	CN(C)C(=O)CC1=C(N=C2C=CC(=C[N]12)C)C3=CC=C(C)C=C3		-0.47999999		
1,1,1,2-tetrachloroethane	C(C(Cl)(Cl)Cl)Cl	12418.0	0.33000001		
1,1,1-Trichloroethane	CC(Cl)(Cl)Cl	6278.0	0.32633299		
1,1,2-trichloroethane	C(C(Cl)Cl)Cl	6574.0	-0.1		
1,1-dichloroethane	CC(Cl)Cl	6365.0	-0.28		
1,2,4-Trimethylbenzene (Pseudocumene)	CC1=CC(=C(C=C1)C)C	7247.0	0.16		
1,2,4-Trimethylcyclohexane	CC1CCC(C(C1)C)C	91517.0	1.02		
1,2-dichloroethane	C(CCl)Cl	11.0	-0.14		
1,2-Dimethylcyclohexane	CC1CCCCC1C	11416.0	1.0700001		
1,3-Butadiene	C=CC=C	7845.0	-0.168		
1-bromopropane	CCCBr	7840.0	0.31		
1-Butanol	CCCCO	263.0	-0.021500001		
2-Chloro-1,1,1-trifluoroethane	C(C(F)(F)F)Cl	6408.0	0.105		chemical name corrected
1-Chloro-2,2-difluroethylene	nan		-0.02		
1-Decene	CCCCCCCCC=C	13381.0	0.95999998		
1-Nonene	CCCCCCCC=C	31285.0	0.86000001		
1-Octene	CCCCCCC=C	8125.0	0.74000001		
1-Pentanol	CCCCCO	6276.0	0.2015		
1-Propanol	CCCO	1031.0	-0.107333		
2,2-Dimethylbutane	CCC(C)(C)C	6403.0	1.0385		
2-bromopropane	CC(C)Br	6358.0	0.56		
Methyl ethyl ketone	CCC(=O)C	6569.0	-0.125		
2-Methylheptane	CCCCCC(C)C	11594.0	0.86000001		chemical name corrected
2-Methyl nonane	CCCCCCCC(C)C	13379.0	1.05		
2-Methyl octane	CCCCCCC(C)C	18591.0	0.98000002		
Isobutanol	CC(C)CO	6560.0	-0.155		chemical name corrected
2-Methylpentane	CCCC(C)C	7892.0	0.97000003		
2-pentanone	CCCC(=O)C	7895.0	-0.0099999998		
Isopropanol	CC(C)O	3776.0	-0.124333		chemical name corrected
3-Methyl-1-butanol	CC(C)CCO	31260.0	0.039000001		chemical name corrected
3-Methylhexane	CCCC(C)CC	11507.0	0.89950001		
3-Methylpentane	CCC(C)CC	7282.0	1.0115		
4-Chlorobenzotrifluoride	C1=CC(=CC=C1C(F)(F)F)Cl	7394.0	0.17		
Acetone	CC(=O)C	180.0	-0.16		
Amylene-hydrate	CCC(C)(C)O	6405.0	0.07		chemical name corrected
Argon	[Ar]	23968.0	0.029999999		
Benzene	C1=CC=CC=C1	241.0	0.25600001		
Butyl acetate	CCCCOC(=O)C	31272.0	0.27849999		
Carbon Disulfide	C(=S)=S	6348.0	0.60000002		
Chloroform	C(Cl)(Cl)Cl	6212.0	0.197		chemical name corrected
cis-1,2-dichloroethene	C(=CCl)Cl	643833.0	-0.13		chemical name corrected
Cyclohexane	C1CCCCC1	8078.0	1.04667		
Cyclopropane	C1CC1	6351.0	0.055		
Decane	CCCCCCCCCC	15600.0	0.66750002		
Desflurane	C(C(F)(F)F)(OC(F)F)F	42113.0	0.11		
Dichloromethane 	C(Cl)Cl	6344.0	-0.264		
Diethyl ether	CCOCC	3283.0	-0.0049999999		
Divinyl ether	C=COC=C	8024.0	0.123333		chemical name corrected
Enflurane	C(C(OC(F)F)(F)F)(F)Cl	3226.0	0.19		
Ethanol	CCO	702.0	-0.13466699		
Ethyl acetate	CCOC(=O)C	8857.0	0.0015		
Ethyl t-butyl ether 	CCOC(C)(C)C	12512.0	0.22		
Ethylbenzene	CCC1=CC=CC=C1	7500.0	0.23899999		
Ethylene	C=C	6325.0	0.3075		
Ethylene Oxide	C1CO1	6354.0	0.0099999998		
Fluroxene	C=COCC(F)(F)F	9844.0	0.13500001		
Halothane	C(C(F)(F)F)(Cl)Br	3562.0	0.210667		
Heptane	CCCCCCC	8900.0	0.56400001		
Hexane	CCCCCC	8058.0	0.74000001		
Isobutyl acetate	CC(C)COC(=O)C	8038.0	0.44999999		
Isoflurane	C(C(F)(F)F)(OC(F)F)Cl	3763.0	0.30500001		
Isoamyl acetate	CC(C)CCOC(=O)C	31276.0	0.55199999		chemical name corrected
Isopropyl acetate	CC(C)OC(=O)C	7915.0	0.39950001		
Krypton	[Kr]	5416.0	-0.16		
Lin_train_45	C(F)(F)(F)CC(Br)Cl		0.34999999		
Lin_train_55	C(F)(F)(F)CC(Br)F	23235109.0	0.27000001		
Methane	C	297.0	0.036666699		
Methanol	CO	887.0	0.02		
Methoxyflurane	COC(C(Cl)Cl)(F)F	4116.0	0.163		
Methyl acetate	CC(=O)OC	6584.0	-0.132		
Methyl t-butyl ether 	CC(C)(C)OC	15413.0	0.36000001		
Methylcyclohexane	CC1CCCCC1	7962.0	0.95999998		
Methylcyclopentane	CC1CCCC1	7296.0	0.93150002		
m-xylene	CC1=CC(=CC=C1)C	7929.0	0.245		
Neon	[Ne]	23935.0	0.2		
Nitrogen	N#N	947.0	0.029999999		
Nitrous Oxide	[N-]=[N+]=O	948.0	0.029999999		
Nonane	CCCCCCCCC	8141.0	0.51999998		
Octane	CCCCCCCC	356.0	0.68949997		
o-Xylene	CC1=CC=CC=C1C	7237.0	0.39333299		
Pentane	CCCCC	8003.0	0.67400002		
Pentyl acetate 	CCCCCOC(=O)C	12348.0	0.40000001		
Propylene	CC=C	8252.0	-0.059999999		chemical name corrected
Propyl acetate 	CCCOC(=O)C	7997.0	0.12		
p-xylene 	CC1=CC=C(C=C1)C	7809.0	0.35800001		
Radon	[Rn]	24857.0	-0.12		
Sevoflurane	C(OC(C(F)(F)F)C(F)(F)F)F	5206.0	0.30000001		
Styrene	C=CC1=CC=CC=C1	7501.0	0.44999999		
Sulfur Hexafluoride	FS(F)(F)(F)(F)F	17358.0	0.37		
t-butanol	CC(C)(C)O	6386.0	0.11		
t-Butylbenzene 	CC(C)(C)C1=CC=CC=C1	7366.0	0.43000001		
t-Butylcyclohexane 	CC(C)(C)C1CCCCC1	18508.0	0.61000001		
Teflurane	C(C(F)(F)F)(F)Br	31300.0	0.2685		
tertiary-Amyl methyl ether 	CCC(C)(C)OC	61247.0	0.17		
Tetrachloroethylene	C(=C(Cl)Cl)(Cl)Cl	31373.0	0.37		
Toluene	CC1=CC=CC=C1	1140.0	0.30366701		
trans-1,2-dichloroethene	C(=CCl)Cl	638186.0	0.04		chemical name corrected
Trichloroethene	C(=C(Cl)Cl)Cl	6575.0	0.185		
Xenon	[Xe]	23991.0	0.090000004		
