compound_name	smiles	CID	logBB	BBB+/BBB-	comments
Irie-13a	N#CC1=NC(NCC2CCC3(CCC3)CC2)=C(C(NC)=O)C(OC4CC(C)(C)NC(C)(C)C4)=N1	44579172.0	-0.24	BBB+	
Irie-13b	N#CC1=NC(NCC2CCC3(CCC3)CC2)=C(C(NC)=O)C(OCCO)=N1	25030810.0	0.7	BBB+	
Irie-15	N#CC1=NC(NCC2CCC3(CCC3)CC2)=C(C(NC)=O)C(OCC4CCNCC4)=N1	44579171.0	-0.673	BBB+	
Irie-16a	N#CC1=NC(NCC2CCC3(CCC3)CC2)=C(C(NC)=O)C(OCC4CCN(C(C)C)CC4)=N1	44579123.0	0.077	BBB+	
Irie-16c	N#CC1=NC(NCC2CCC3(CCC3)CC2)=C(C(NC)=O)C(OCC4CCN(C(C)=O)CC4)=N1	44579173.0	-0.789	BBB+	
isoflurane	FC(F)(F)C(Cl)OC(F)F	3763.0		BBB+	
itraconazole	CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl	3793.0	-0.64	BBB+	
JNJ-5207787	O=C(N(C1=CC=C(CCN2C(C)=O)C2=C1)N3CCN(CCC4CCCC4)CC3)/C=C/C5=CC(C#N)=CC=C5		-0.63	BBB+	
ketamine	O=C1C(NC)(C2=CC=CC=C2Cl)CCCC1	3821.0		BBB+	
Ketoprofen	O=C(C1=CC=CC=C1)C2=CC=CC(C(C)C(O)=O)=C2	3825.0		BBB+	
L-701,324	OC(C1=CC=C(Cl)C=C1N2)=C(C3=CC(OC4=CC=CC=C4)=CC=C3)C2=O	54682505.0	-2.03	BBB+	
L-838417	CC(C)(C)C1=CC2=NN=C(C3=CC(F)=CC=C3F)N2N=C1OCC4=NC=NN4C	9908880.0	-0.22	BBB+	
lamotrigine	Nc1nc(N)c(c2cccc(Cl)c2Cl)nn1	3878.0	0.36	BBB+	
lapatinib, GW 572016, tykerb	ClC1=C(OCC2=CC(F)=CC=C2)C=CC(NC3=NC=NC4=C3C=C(C5=CC=C(CNCCS(=O)(C)=O)O5)C=C4)=C1	208908.0	-1.39	BBB+	
levetiracetam	O=C(N)[C@H](CC)N1C(CCC1)=O	5284583.0		BBB+	
levodopa	N[C@@H](CC1=CC(O)=C(C=C1)O)C(O)=O	6047.0		BBB+	
levorphanol	[H][C@@]12CCCC[C@]13C4=CC(O)=CC=C4C[C@H]2N(C)CC3	5359272.0		BBB+	
lidocaine	CCN(CC(Nc1c(C)cccc1C)=O)CC	3676.0	0.34	BBB+	
lisuride	O=C(N(CC)CC)NC1CN(C)C(CC2=CNC3=CC=CC4=C23)C4=C1	3938.0		BBB+	
Lithium	[Li]	3028194.0	-0.3	BBB+	
Liv-13	O=C(N1CCC(CNc2ccncc2)CC1)OCc3ccccc3	9797385.0	0.13	BBB+	
Liv-16	O=C(N1CCC(CNc2ncccc2)CC1)OCc3ccccc3	10268204.0	-0.02	BBB+	
Liv-20a	O=C(N1CCC(CNc2ncccn2)CC1)OCc3ccccc3	9923385.0	-0.37	BBB+	
Liv-21	O=C(N1CCC(CNc2ncncc2)CC1)OCc3ccccc3	10268255.0	-0.2	BBB+	
loperamide	ClC1=CC=C(C2(O)CCN(CCCC(C3=CC=CC=C3)(C(N(C)C)=O)C4=CC=CC=C4)CC2)C=C1		-0.25	BBB+	
loratadine	ClC1=CC2=C(C=C1)/C(C3=C(C=CC=N3)CC2)=C4CCN(C(OCC)=O)CC/4	3957.0	-0.268	BBB+	
lorazepam	OC1N=C(c2c(NC1=O)ccc(Cl)c2)c3c(Cl)cccc3	3958.0	0.41	BBB+	
lovastatin	CC[C@H](C)C(O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(O3)=O)[C@@]12[H])=O	53232.0	-0.07	BBB+	
loxapine	CN1CCN(C2=NC3=CC=CC=C3OC4=CC=C(Cl)C=C24)CC1	3964.0		BBB+	
mannitol	OCC(C(C(C(CO)O)O)O)O	453.0	-1.6	BBB+	
maprotiline	CNCCCC1(CC2)C3=C(C=CC=C3)C2C4=CC=CC=C14	4011.0		BBB+	
mefloquine	OC(c(cc(C(F)(F)F)n1)c2c1c(C(F)(F)F)ccc2)C3CCCCN3	4046.0	0.63	BBB+	
melperone	CC1CCN(CCCC(c2ccc(F)cc2)=O)CC1	15387.0	0.83	BBB+	
memantine, namenda	O=C(N)[C@H](CC)N1C(CCC1)=O	5284583.0		BBB+	
meperidine, demerol	O=C(C1(C2=CC=CC=C2)CCN(C)CC1)OCC	4058.0		BBB+	
Meprobamate	NC(OCC(COC(N)=O)(CCC)C)=O	4064.0	-0.38	BBB+	
mepyramine	COc1ccc(CN(c2ncccc2)CCN(C)C)cc1	4992.0	0.49	BBB+	
mesoridazine	CC(C1CSc2ccccc2N1CCC3CCCCN3C)=O		-0.36	BBB+	
methadone	CCC(C(C1=CC=CC=C1)(C2=CC=CC=C2)CC(N(C)C)C)=O	4095.0		BBB+	
methamphetamine	CNC(Cc1ccccc1)C	1206.0	0.9	BBB+	
methane	C	297.0	0.04	BBB+	
methohexital	CN1C(NC(C(C(C)CCCC)(CC=C)C1=O)=O)=O	48557.0	-0.06	BBB+	
methotrexate	O=C(O)CC[C@@H](C(O)=O)NC(C1=CC=C(N(CC2=NC3=C(N)N=C(N)N=C3N=C2)C)C=C1)=O	126941.0		BBB+	
methylcyclopentane	CC1CCCC1	7296.0	0.93	BBB+	
methylphenidate	COC(C(C1=CC=CC=C1)C2CCCCN2)=O	4158.0	1.08	BBB+	
metoclopramide	ClC1=C(N)C=C(OC)C(C(CCCN(CC)CC)=O)=C1	23202550.0	0.09	BBB+	
Metoprine	ClC1=CC(C2=C(N)N=C(N)N=C2C)=CC=C1Cl	24466.0	0.81	BBB+	
mianserin	CN1CCN2c3ccccc3Cc4ccccc4C2C1	4184.0	0.99	BBB+	
midazolam	CC1=NC=C2N1c3ccc(Cl)cc3C(c4c(F)cccc4)=NC2	4192.0	0.36	BBB+	
miloxacin	CON1C=C(C(c2c1cc3c(OCO3)c2)=O)C(O)=O	37614.0	-0.921	BBB+	
minaprine	Cc1c(NCCN2CCOCC2)nnc(c3ccccc3)c1	4199.0	0.3	BBB+	
minokine, MW01-2-069SRM	c1(c2ccncc2)c(c3ccccc3)nnc(N4CCN(c5ncccn5)CC4)c1	24743826.0	-0.155	BBB+	
minozac, MW01-2-151SRM	Cc1c(N2CCN(c3ncccn3)CC2)nnc(c4ccccc4)c1	11515480.0	0.176	BBB+	
mirtazapine	CN1CCN2c3ncccc3Cc4ccccc4C2C1	4205.0	0.53	BBB+	
molindone	O=C1C2=C(NC(C)=C2CC)CCC1CN3CCOCC3	23897.0		BBB+	
morphine	Oc1c(O2)c([C@]([C@@H]2[C@@H](O)C=C3)(CCN4C)[C@]3([H])[C@H]4C5)c5cc1	5288826.0	-0.31	BBB+	
MW01-5-188WH	c1(c2ccccc2)c(N3CCN(c4ncccn4)CC3)nnc(c5ccccc5)c1	23628246.0		BBB+	
nalbuphine	OC1=CC=C2C[C@@H](N(CC3CCC3)CC4)C5(O)CC[C@H](O)[C@]6([H])[C@]54C2=C1O6			BBB+	
naratriptan	O=S(CCC1=CC(C(C2CCN(C)CC2)=CN3)=C3C=C1)(NC)=O	4440.0	-0.46	BBB+	
nefazodone	O=C1N(CCCN2CCN(C3=CC=CC(Cl)=C3)CC2)N=C(CC)N1CCOC4=CC=CC=C4	4449.0		BBB+	
nicotine	CN1CCCC1C2=CC=CN=C2	942.0		BBB+	
nitrous oxide	N#N=O	948.0		BBB+	
nor-1-chlorpromazine	Clc1cccc2c1N(CCCNC)c3ccccc3S2	154294793.0	1.37	BBB+	
nor-2-chlorpromazine	CNCCCN1c2ccccc2Sc3ccc(Cl)cc13	62875.0	0.97	BBB+	
northioridazine	CSc1cc(N(CCC2CCCCN2)c3ccccc3S4)c4cc1	558813.0	0.75	BBB+	
nortriptyline	CNCC/C=C1C2=C(C=CC=C2)CCC3=C/1C=CC=C3	4543.0	1.04	BBB+	
NS1738	O=C(Nc1c(O)ccc(Cl)c1)Nc2cc(C(F)(F)F)ccc2Cl	310378.0	-0.3	BBB+	
NSC 15312	c12ccccc1CNCC2	7046.0	0.56	BBB+	
NSC 269416	CN(c1ccc(OC)cc1)CC2=Nc3c(N)nc(NC(OCC)=O)cc3NC2	320742.0	0.36	BBB+	
NSC 350386	Nc1c2c(NC(C)C(c3ccccc3)=N2)cc(CC(OCC)=O)n1		0.27	BBB+	
olanzapine	CN1CCN(C2=Nc3c(NC4=C2C=C(C)S4)cccc3)CC1	135398745.0	0.3	BBB+	
oseltamivir	O=C(OCC)C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1		-1.0	BBB+	
oxazepam	Clc1ccc(N2)c(C(C)=NC(O)C2=O)c1		0.61	BBB+	
oxcarbazepine	O=C(N1C2=CC=CC=C2CC(C3=CC=CC=C31)=O)N	34312.0		BBB+	
oxycodone	O=C(CC1)[C@@]2([H])[C@]([C@]1(O)[C@H](N3C)C4)(CC3)c5c4ccc(OC)c5O2	5284603.0	0.11	BBB+	
oxymorphone	O=C1[C@]2([H])[C@]34C5=C(O2)C(O)=CC=C5C[C@@H](N(C)CC4)C3(O)CC1	68519470.0		BBB+	
paraxanthine	O=C1C2C(N=CN2C)NC(N1C)=O		0.06	BBB+	
paroxetine, paxil	FC(C=C1)=CC=C1[C@H]2C(COC3=CC=C(OCO4)C4=C3)CNCC2	44274603.0	0.52	BBB+	
pazopanib	CC1=CC=C(CC2=NC=CC(N(C3=CC4=NC(C)C(C)=C4C=C3)C)=N2)C=C1S(N)(=O)=O			BBB+	
pentane	CCCCC	8003.0	0.76	BBB+	
pentazocine	CC1C2Cc3c(C1(CCN2CC=C(C)C)C)cc(O)cc3	4736.0	1.16	BBB+	
pentobarbital	O=C(NC(C1(CC)C(CCC)C)=O)NC1=O	4737.0	0.12	BBB+	
pergolide	[H][C@]1(N(CCC)C[C@@H](CSC)CC12)CC3=CNC4=CC=CC2=C43			BBB+	
perphenazine	OCCN1CCN(CCCN2C3=C(C=CC=C3)SC4=CC=C(Cl)C=C24)CC1	4748.0		BBB+	
phencyclidine	N1(C2(c3ccccc3)CCCCC2)CCCCC1	6468.0	0.44	BBB+	
phenelzine	NNCCC1=CC=CC=C1	3675.0		BBB+	
pheniramine	CN(C)CCC(C1=CC=CC=C1)C2=NC=CC=C2	4761.0		BBB+	
phenylbutazone	O=C1C(CCCC)C(N(c2ccccc2)N1c3ccccc3)=O	4781.0	-0.52	BBB+	
phenytoin	O=C1NC(C(c2ccccc2)(c3ccccc3)N1)=O	1775.0	-0.89	BBB+	
physostigmine	CNC(Oc1cc2c(N(C3N(CCC32C)C)C)cc1)=O	4811.0	0.08	BBB+	
pindolol	CC(NCC(COc1c2c(NC=C2)ccc1)O)C	4828.0	-0.15	BBB+	
PK-11195	CCC(N(C(c(c1)nc(c2c(Cl)cccc2)c3c1cccc3)=O)C)C	1345.0	0.48	BBB+	
pramipexole	CCCN[C@H]1CCC2=C(SC(N)=N2)C1	119570.0		BBB+	
prazosin	COC(C(OC)=C1)=CC2=C1C(C)=NC(N3CCN(C(C4=CC=CO4)=O)CC3)=N2		-0.66	BBB+	
prednisone	OC1(C(CO)=O)CC[C@@]([C@]1(C)C2)([H])[C@]3([H])CCC4=CC(C=C[C@]4(C)[C@@]3([H])C2=O)=O		-0.9	BBB+	
pregabalin	NCC(CC(C)C)CC(O)=O	4715169.0	-0.54	BBB+	
primaquine	CC(NC1=C2N=CC=CC2=CC(OC)=C1)CCCN	4908.0		BBB+	
primidone	O=C(C1(CC)C2=CC=CC=C2)NCNC1=O	4909.0		BBB+	
Proc-19d	Fc1ccc(C(N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(C2)=O)=O)cc1	15986917.0	-0.46	BBB+	
Proc-19m	O=C(N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(C1)=O)c4ccc(C(C)(C)C)cc4		-1.0	BBB+	
Proc-22i	Fc1cc(F)c(C(N2CCN(c3ccc(OCCCN4CCC[C@H]4C)cc3)C(C2)=O)=O)cc1	12001199.0	-0.6	BBB+	
Proc-37c	Clc1ccc(C(N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(C2)=O)=O)cc1	15986644.0	-0.4	BBB+	
Proc-37e	O=C(N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(C1)=O)c5ccc(C#N)cc5	15987108.0	-0.7	BBB+	
Proc-37j	O=C(N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(C1)=O)c5ccc(C(N6CCC6)=O)cc5	15986375.0	-1.0	BBB+	
procaine	CCN(CCOC(c1ccc(N)cc1)=O)CC	4914.0	0.05	BBB+	
prochlorperazine	CN1CCN(CCCN2C3=C(C=CC=C3)SC4=CC=C(Cl)C=C24)CC1	4917.0		BBB+	
procyclidine	OC(C1=CC=CC=C1)(C2CCCCC2)CCN3CCCC3	4919.0		BBB+	
promazine	CN(C)CCCN1c2ccccc2Sc3ccccc13	4926.0	1.23	BBB+	
propan-1-ol	CCCO	1031.0	-0.16	BBB+	
propan-2-ol	CC(O)C	3776.0	-0.15	BBB+	
propofol, diprivan	CC(c1c(O)c(C(C)C)ccc1)C	4943.0	0.48	BBB+	
propoxyphene	O=C(CC)OC([C@H](C)CN(C)C)(C1=CC=CC=C1)CC2=CC=CC=C2	25137868.0	0.46	BBB+	
propranolol	OC(CNC(C)C)COc1cccc2ccccc21	4946.0	0.64	BBB+	
protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	4976.0		BBB+	
PTK-787, vatalanib	Clc1ccc(Nc2nnc(Cc3ccncc3)c4ccccc24)cc1	151194.0	0.2	BBB+	
pyrene	c1(ccc2ccc3)c4c2c3ccc4ccc1	31423.0	0.23	BBB+	
pyrimethamine	ClC1=CC=C(C2=C(N)N=C(N)N=C2CC)C=C1	4993.0	0.49	BBB+	
quazepam	S=C1N(CC(F)(F)F)C2=CC=C(Cl)C=C2C(C3=CC=CC=C3F)=NC1	4999.0		BBB+	
quetiapine	OCCOCCN1CCN(C2=NC3=CC=CC=C3SC4=CC=CC=C24)CC1	5002.0		BBB+	
quinidine	O[C@H]([C@]1([H])[C@@H](CC2)CC(C=C)[C@@H]2C1)c3c4cc(OC)ccc4ncc3		-0.7	BBB+	
raloxifene	OC1=CC2=C(C(C(C3=CC=C(OCCN4CCCCC4)C=C3)=O)=C(C5=CC=C(O)C=C5)S2)C=C1	5035.0	-1.81	BBB+	
ramelteon	CCC(NCC[C@@H]1CCC2=CC=C3OCCC3=C12)=O	208902.0		BBB+	
ranitidine	CN(C)CC1=CC(CSCCN/C(NC)=N/C[N+]([O-])=O)=CO1		-1.23	BBB+	
remifentanil	O=C(OC)CCN1CCC(N(C(CC)=O)C2=CC=CC=C2)(C(OC)=O)CC1	60815.0		BBB+	
repinotan	O=S1(c2ccccc2C(N1CCCCN[C@H]3CCc4ccccc4O3)=O)=O		0.18	BBB+	
r-Etodolac	CCc1c2c(C3=C(N2)C(CC)(CC(O)=O)OCC3)ccc1	3308.0	-1.509	BBB+	
riluzole	NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2	5070.0	0.301	BBB+	
risperidone	O=C1N2CCCCC2=NC(C)=C1CCN3CCC(C4=COc5cc(F)ccc54)CC3		-0.32	BBB+	
risperidone-9-OH	O=C1N2CCCC(O)C2=NC(C)=C1CCN3CCC(C4=COc5cc(F)ccc54)CC3		-0.8	BBB+	
ritonavir	O=C(N[C@@H](CC1=CC=CC=C1)[C@H](C[C@H](CC2=CC=CC=C2)CC([C@@H](NC(N(C)CC3=CSC(C(C)C)=N3)=O)C)=O)O)OCC4=CN=CS4		-1.82	BBB+	
rivastigmine, exelon	O=C(N1C2=CC=CC=C2CC(C3=CC=CC=C31)=O)N	34312.0		BBB+	
Rizatriptan	CN(C)CCC1=CNC(C1=C2)=CC=C2CN3C=NC=N3	5078.0	-0.61	BBB+	
Ro 64-0802	OC(C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1)=O		-1.96	BBB+	
Ro65-7674	CSC1=NN2C(N=C3CCCC3=C2N4CCNCC4)=C1S(C5=CC=CC=C5)(=O)=O	6918479.0	-1.0	BBB+	
rofecoxib, vioxx	O=C1C(C2=CC=CC=C2)=C(C3=CC=C(S(=O)(C)=O)C=C3)CO1	5090.0	-0.1	BBB+	
rolipram	COc1c(OC2CCCC2)cc(C3CNC(C3)=O)cc1	5092.0	0.61	BBB+	
roscovitine	OCC(CC)NC1=NC(NCC2=CC=CC=C2)=C3C(N(C(C)C)C=N3)=N1	5097.0	-0.72	BBB+	
S18986	O=S1(c2ccccc2N3[C@@](CCC3)([H])N1)=O	637863.0	-0.6	BBB+	
salbutamol, albuterol	CC(C)(NCC(c1cc(CO)c(O)cc1)O)C	2083.0	-1.3	BBB+	
salicylic acid	OC(c1c(O)cccc1)=O	338.0	-1.1	BBB+	
salicyluric acid	Oc1c(C(NCC(O)=O)=O)cccc1	10253.0	-0.44	BBB+	
SB 235375	OC(COC1=C(C(NC(CC)C2=CC=CC=C2)=O)C3=C(C=CC=C3)N=C1C4=CC=CC=C4)=O	16207207.0	-1.0	BBB+	
SB 239063	OC(CC1)CCC1N2C(C3=CC=NC(OC)=N3)=C(C4=CC=C(F)C=C4)N=C2	5166.0	-1.4	BBB+	
SB 269970A	OC1=CC=CC(S(=O)(N2CCC[C@@H]2CCN3CCC(C)CC3)=O)=C1	6604889.0	-0.17	BBB+	
SB 357134	COC(C=CC(S(=O)(NC1=CC(Br)=CC(F)=C1Br)=O)=C2)=C2N3CCNCC3	6918553.0	-0.52	BBB+	
SB 656104A	ClC1=CC=C(OC2CCN(CCC3CCCN3S(C4=CC=C(C=CN5)C5=C4)(=O)=O)CC2)C=C1	56947090.0	-0.1	BBB+	
SB222200	CCC(NC(c(c(C)c(c1ccccc1)n2)c3c2cccc3)=O)c4ccccc4	3946663.0	0.3	BBB+	
SB-271406	ClC1=CC2=C(SC(S(=O)(NC3=CC(N4CCNCC4)=C(OC)C=C3)=O)=C2C)C=C1	5312149.0	-1.3	BBB+	
SB-277011A	O=C(c1c2ccccc2ncc1)N[C@@H]3CC[C@@H](CCN(C4)CCc5c4ccc(C#N)c5)CC3	5311096.0	0.56	BBB+	
SB-649915	CC1=NC2=C(C=C1)C(OCCN3CCC(CC4=CC=C(OCC(N5)=O)C5=C4)CC3)=CC=C2	10296414.0	-0.39	BBB+	
selegiline	C[C@@H](N(C)CC#C)CC1=CC=CC=C1	26757.0	0.57	BBB+	
semaxanib, SU5416	O=C1NC2=CC=CC=C2/C1=C/C3=C(C)C=C(C)N3	5329098.0		BBB+	
sertraline	ClC(C=C1)=C(Cl)C=C1[C@H]2C3=C(C=CC=C3)[C@@H](NC)CC2	68617.0	1.38	BBB+	
sesamol	OC1=CC(OCO2)=C2C=C1	68289.0	-0.04	BBB+	
sevoflurane	FCOC(C(F)(F)F)C(F)(F)F	5206.0		BBB+	
sildenafil, viagra	O=C1C(N(C)N=C2CCC)=C2N=C(C3=CC(S(=O)(N4CCN(C)CC4)=O)=CC=C3OCC)N1	135398744.0		BBB+	
simvastatin	CCC(C)(C)C(O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(O3)=O)[C@@]12[H])=O	54454.0	-0.0088	BBB+	
sirolimus	CC(CC1CC(OC)[C@H](O)CC1)C(C2)OC(C3N(C(C([C@@]4(O)[C@H](C)CCC(C[C@H](OC)/C(C)=C/C=C/C=C/C(C)CC(C)C(C([C@@H](O)C(C)=C[C@@H](C)C2=O)OC)=O)O4)=O)=O)CCCC3)=O			BBB+	
SKF-101468, ropinirole	O=C(N1)Cc2c1cccc2CCN(CCC)CCC	5095.0	0.25	BBB+	
SKF-89124	Oc1ccc(CCN(CCC)CCC)c(C2)c1NC2=O	133741.0	-0.43	BBB+	
s-licarbizine	OC1C2=C(C=CC=C2)N(C(N)=O)C3=C(C=CC=C3)C1	114709.0	-0.59	BBB+	
s-methylisothiourea	NC(SC)=N	5142.0	-0.602	BBB+	
sorafenib, nexavar	O=C(NC)C1=NC=CC(OC2=CC=C(NC(NC3=CC=C(Cl)C(C(F)(F)F)=C3)=O)C=C2)=C1	216239.0		BBB+	
spiperone	Fc1ccc(C(CCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)=O)cc1	5265.0	0.26	BBB+	
Sprycel, dasatinib	CC1=NC(N2CCN(CCO)CC2)=CC(NC3=NC=C(C(NC4=C(Cl)C=CC=C4Cl)=O)S3)=N1	16655839.0	-1.3	BBB+	
SR 140333	O=C(CC1=CC(OC(C)C)=CC=C1)N2C[C@@](CC[N]34CCC(C5=CC=CC=C5)(CC4)CC3)(C6=CC(Cl)=C(Cl)C=C6)CCC2	108167.0	-0.37	BBB+	
SR-4688	CC(/C=C/C1=CC=CS1)=O	735949.0	-0.14	BBB+	
stavudine	CC1=CN(C(NC1=O)=O)C2OC(C=C2)CO	5155.0	-0.482	BBB+	
sufentanil	CCC(N(C1(COC)CCN(CCC2=CC=CS2)CC1)C3=CC=CC=C3)=O	41693.0		BBB+	
sulfamethoxypyridazine	Nc1ccc(S(Nc2nnc(OC)cc2)(=O)=O)cc1	5330.0	-0.85	BBB+	
sulforidazine	CN1CCCCC1CCN2c3cc(S(C)(=O)=O)ccc3Sc4ccccc24	31765.0	0.18	BBB+	
sulindac	O=C(O)CC(C1=C/2C=CC(F)=C1)=C(C)C2=C\C3=CC=C(S(C)=O)C=C3	1548887.0		BBB+	
sulpiride	CCN1CCCC1CNC(C2=C(OC)C=CC(S(N)(=O)=O)=C2)=O	5355.0	-1.11	BBB+	
sumatriptan	O=S(CC1=CC2=C(NC=C2CCN(C)C)C=C1)(NC)=O	5358.0	-1.0	BBB+	
Sunitinib, sutent	FC1=CC=C(NC(/C2=C\C3=C(C)C(C(NCCN(CC)CC)=O)=C(C)N3)=O)C2=C1	5329102.0		BBB+	
tacrine, cognex	NC1=C(CCCC2)C2=NC3=CC=CC=C31	1935.0		BBB+	
Takle-1; SB-590885	CN(C)CCOC(C=C1)=CC=C1C2=NC(C3=CC=C(/C(CC4)=N/CO)C4=C3)=C(C5=CC=NC=C5)N2		-0.85	BBB+	
takle-2; L-779,450	ClC(C(O)=C1)=CC=C1C2=C(C3=CC=NC=C3)NC(C4=CC=CC=C4)=N2	9950176.0	-1.0	BBB+	
tamoxifen, nolvadex	CN(C)CCOC1=CC=C(/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/CC)C=C1	2733526.0		BBB+	
tarceva, erlotinib	C#CC1=CC=CC(NC2=NC=NC3=C2C=C(OCCOC)C(OCCOC)=C3)=C1	176870.0		BBB+	
telmesteine	O=C(OCC)N1C(C(O)=O)CSC1	11615393.0	-1.72	BBB+	
temazepam	O=C1N(C)C2=CC=C(Cl)C=C2C(C3=CC=CC=C3)=NC1O	5391.0		BBB+	
temelastine	Brc1cc(C)c(CCCCNC(NC=C2Cc3ccc(C)nc3)=NC2=O)nc1	55482.0	-1.88	BBB+	
temozolomide	O=C(N(C)N=N1)N2C1=C(C(N)=O)N=C2	5394.0	-0.47	BBB+	
temsirolimus	CC(CC1CC[C@H](OC(C(CO)(C)CO)=O)C(OC)C1)C(C2)OC(C3N(C(C([C@@]4(O)[C@H](C)CCC(C[C@H](OC)/C(C)=C/C=C/C=C/C(C)CC(C)C(C([C@@H](O)C(C)=C[C@@H](C)C2=O)OC)=O)O4)=O)=O)CCCC3)=O			BBB+	
terbinafine	CN(Cc(ccc1)c2c1cccc2)C/C=C/C#CC(C)(C)C	1549008.0	0.095	BBB+	
terfenadine	OC(C1CCN(CCCC(O)C2=CC=C(C(C)(C)C)C=C2)CC1)(C3=CC=CC=C3)C4=CC=CC=C4	5405.0	1.65	BBB+	
thalidomide	O=C(C1=C2C=CC=C1)N(C3CCC(NC3=O)=O)C2=O	5426.0	-0.05	BBB+	
theobromine	O=C1NC(C(C(C)C=N2)=C2N1C)=O	89332960.0	-0.3	BBB+	
theophylline	O=C1N(C)C2=C(NC=N2)C(N1C)=O	2153.0	-0.29	BBB+	
thiopental	O=C(C(CC)(C(CCC)C)C(N1)=O)NC1=S	3000715.0	-0.14	BBB+	
thioperamide	S=C(N1CCC(C2=CNC=N2)CC1)NC3CCCCC3	3035905.0	-0.16	BBB+	
thioridazine	CN1CCCCC1CCN2c3cc(SC)ccc3Sc4ccccc24	5452.0	0.09	BBB+	
thiothixene	O=S(C1=CC(/C2=C\CCN3CCN(C)CC3)=C(SC4=C2C=CC=C4)C=C1)(N(C)C)=O	941651.0		BBB+	
tibolone	O=C1CCC2=C(CC(C)C3C2CCC4C3CCC4(O)C#C)C1		0.4	BBB+	
tigabine	O=C([C@H]1CN(CC/C=C(C2=C(C)C=CS2)/C3=C(C)C=CS3)CCC1)O	60648.0		BBB+	
tiotidine	NC(NC1=NC(CSCC/N=C(NC)/NC#N)=CS1)=N	50287.0	-0.82	BBB+	
tolcapone	O=C(C1=CC([N+]([O-])=O)=C(O)C(O)=C1)C2=CC=C(C)C=C2	4659569.0		BBB+	
toliprolol	CC(NCC(COc1cc(C)ccc1)O)C	18047.0	0.09	BBB+	
topiramate, topamax	CC1(O[C@H]([C@@H](CO[C@@]2(COS(=O)(N)=O)O3)O1)[C@@H]2OC3(C)C)C	5284627.0		BBB+	
topotecan	O=C1N2C(c3nc4cc(O)c(CN(C)C)cc4cc3C2)=CC5=C1COC([S@]5(O)CC)=O		-0.42	BBB+	
tramadol	O[C@@]1(C2=CC=CC(OC)=C2)[C@@H](CN(C)C)CCCC1	33741.0		BBB+	
tramiprosate, alzhemed	NCCCS(=O)(O)=O	1646.0	-0.4	BBB+	
tranylcypromine	N[C@H]1[C@H](C2=CC=CC=C2)C1	19493.0		BBB+	
trazodone	O=C1N2C=CC=CC2=NN1CCCN3CCN(C4=CC(Cl)=CC=C4)CC3	5533.0	-0.22	BBB+	
triazolam	CC1=NC=C2N1c3ccc(Cl)cc3C(c4c(Cl)cccc4)=NC2	68790.0	0.74	BBB+	
trichloroethylene	ClC(Cl)=CCl	6575.0	0.34	BBB+	
trichloromethane	ClC(Cl)Cl	6212.0	0.29	BBB+	
trifluoroperazine	FC(F)(F)c1ccc2c(N(CCCN3CCN(C)CC3)c4ccccc4S2)c1	5566.0	1.44	BBB+	
trihexyphenidyl	OC(C1=CC=CC=C1)(C2CCCCC2)CCN3CCCCC3	5572.0		BBB+	
trimeprazine, alimemazine, alimezine	CC(CN1C2=C(C=CC=C2)SC3=CC=CC=C13)CN(C)C	5574.0		BBB+	
trimethadione	O=C(N1C)OC(C)(C)C1=O	5576.0		BBB+	
trimipramine	CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C	5584.0		BBB+	
U 88703	CC(C)NC1=CC=CN=C1N2CCNCC2	10013750.0	-0.14	BBB+	
UK-240,455	Clc1c(N(S(=O)(C)=O)CCO)c2c(NC(C(N2)=O)=O)cc1Cl	9842188.0	-2.15	BBB+	
urea	NC(N)=O	1176.0		BBB+	
valproic acid	O=C(O)C(CCC)CCC	3121.0	-0.22	BBB+	
venlafaxine	COC1=CC=C(C(CN(C)C)C2(O)CCCCC2)C=C1	5656.0	0.62	BBB+	
verapamil	COc1c(OC)cc(CCN(CCCC(C(C)C)(c2cc(OC)c(OC)cc2)C#N)C)cc1	2520.0	-0.4	BBB+	
vesamicol	OC1C(N2CCC(C3=CC=CC=C3)CC2)CCCC1	5662.0		BBB+	
