compound_name	smiles	CID	logBB	BBB+/BBB-	comments
Cefotetan	COC1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O	4630412.0	-1.89		
Desflurane	FC(F)OC(F)C(F)(F)F	42113.0	0.11		
Etoposide	COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(C)OC3C(O)C2O)C2=CC3=C(OCO3)C=C12	3310.0	-2.0		
Fluphenazine	OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1	3372.0	1.51		
Gentisic acid	OC(=O)C1=CC(O)=CC=C1O	3469.0	0.08		
Haloperidol	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1	3559.0	1.34		
Icotidine	COC1=C(CCCCNC2=NC(=O)C(CC3=CN=C(C)C=C3)=CN2)N=CC=C1	72108.0	-2.0		
Levodopa	NC(CC1=CC(O)=C(O)C=C1)C(O)=O	836.0	-0.77		
Levorphanol	CN1CCC23CCCCC2C1CC1=CC=C(O)C=C31	3918.0	0.0		
Lin_train_45	FC(F)(F)CC(Cl)Br	18356503.0	0.35		
Lin_train_55	FC(Br)CC(F)(F)F	23235109.0	0.27		
Mesoridazine	CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2	4078.0	-0.36		
Methotrexate	CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C1=CC=C(C=C1)C(=O)NC(CCC(O)=O)C(O)=O	4112.0	-1.52		
Nor-1-chlorpromazine	CNCCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	62875.0	1.37		
Nor-2-chlorpromazine (CID 74981)	NCCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	74981.0	0.97		
Norverapamil	COC1=CC=C(CCNCCCC(C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)C=C1OC	104972.0	-0.64		
Pergolide	CCCN1CC(CSC)CC2C1CC1=CNC3=CC=CC2=C13	4745.0	0.3		
Phenserine	CN1CCC2(C)C1N(C)C1=C2C=C(OC(=O)NC2=CC=CC=C2)C=C1	612745.0	1.0		
Primidone	CCC1(C(=O)NCNC1=O)C1=CC=CC=C1	4909.0	-0.07		
Quinidine	COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C	1065.0	-0.46		
Salicyluric acid	OC(=O)CNC(=O)C1=CC=CC=C1O	10253.0	-0.44		
SK&F 93319	CN(C)CC1=CC=C(CSCCNC2=NC(=O)C(CC3=CC=C4C=CC=CC4=C3)=CN2)O1	14022522.0	-1.3		
Tacrine	NC1=C2CCCCC2=NC2=C1C=CC=C2	1935.0	-0.13		
Temelastine	CC1=CC=C(CC2=CNC(NCCCCC3=NC=C(Br)C=C3C)=NC2=O)C=N1	55482.0	-1.88		
Triazolam	CC1=NN=C2CN=C(C3=C(Cl)C=CC=C3)C3=C(C=CC(Cl)=C3)N12	5556.0	0.74		
alpha-Hydroxyalprazolam	OCC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12	162244.0	-1.27		
nan	CN(C)S(=O)(=O)C1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(C=C1)C=C(O)C=C2	44427370.0	-0.37		
nan	CS(=O)(=O)C1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(C=C1)C=C(O)C=C2	5327043.0	-0.81		
nan	CCS(=O)(=O)C1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(C=C1)C=C(O)C=C2	10324755.0	-0.92		
nan	OC1=CC2=C(C=C1)C(OC1=CC=C(OCCN3CCCCC3)C=C1)=C(C=C2)C1=CC=CC(=C1)C#N	44427372.0	0.17		
nan	OC1=CC(=CC=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(C=C1)C=C(O)C=C2	12074176.0	-0.57		
nan	OC1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(C=C1)C=C(O)C=C2	9848501.0	-0.77		
nan	OC1=CC2=C(C=C1)C(OC1=CC=C(OCCN3CCCCC3)C=C1)=C(C=C2)C1=CC=C(F)C=C1	11720175.0	1.25		
nan	OC1=CC2=C(C=C1)C(OC1=CC=C(OCCN3CCCCC3)C=C1)=C(C=C2)C1=CC=CC(F)=C1	44427373.0	0.73		
nan	OC1=CC2=C(C=C1)C(OC1=CC=C(OCCN3CCCCC3)C=C1)=C(C=C2)C1=CC=C(F)C(F)=C1	44427374.0	0.92		
Comp13	CCN\\C(NCCSCC1=C(Br)C=CC=N1)=N\\C#N	14022517.0	-2.15		
Org12692	FC(F)(F)C1=C(Cl)N=C(C=C1)N1CCNCC1	9796408.0	1.64		
RO19-4603	CN1CC2=C(N=CN2C2=C(SC=C2)C1=O)C(=O)OC(C)(C)C	127382.0	-0.25		
2-(3'-Iodo-4'-aminophenyl)-6-hydroxybenzothiazole	NC1=C(I)C=C(C=C1)C1=NC2=CC=C(O)C=C2S1	10451635.0	0.18		
SB-656104-A	ClC1=CC=CC(OC2CCN(CCC3CCCN3S(=O)(=O)C3=CC4=C(C=CN4)C=C3)CC2)=C1		-0.05		
granisetron	CN1N=C(C(=O)NC2CC3CCCC(C2)N3C)C2=CC=CC=C12	3510.0	-0.69		
Zidovudine	CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O	5726.0	-0.89		
Tamoxifen	CC\\C(=C(\\C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	3032583.0	0.92		
Chlorambucil	OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl	2708.0	-1.7		
Bromperidol	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1	2448.0	1.38		
Cimetidine	CN\\C(NCCSCC1=C(C)N=CN1)=N/C#N	2756.0	-1.42		
Ranitidine	CN\\C(NCCSCC1=CC=C(CN(C)C)O1)=C/N(=O)=O	3001055.0	-1.23		
SKF 93319	COC1=CC=CN=C1CCCCNC1=NC=C(CC2=CC=CC(C)=N2)C(=O)N1		-1.3		
Bretazenil	CC(C)(C)OC(=O)C1=C2C3CCCN3C(=O)C3=C(C=CC=C3Br)N2C=N1	9823370.0	-0.09		
Piperidinederivatives 1	FC(F)(F)C1=CC(OC2CCN(CCCCNC(=O)C3=CC=C(Br)C=C3)CC2)=CC=C1	69971149.0	1.04		
Piperidinederivatives 2	FC(F)(F)C1=CC(NC2CCN(CCCCNC(=O)C3=CC=C(Br)C=C3)CC2)=CC=C1	69974186.0	1.18		
Piperidinederivatives 3	FC(F)(F)C1=CC(OC2CCN(CCCCNC(=O)C3=CC=NC4=C3C=CC=C4)CC2)=CC=C1	69973370.0	0.48		
Piperazinederivatives 6	CC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=CC=CC(Cl)=C2Cl)CC1	70683582.0	1.08		
Piperazinederivatives 7	CCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=CC=CC(Cl)=C2Cl)CC1	70696192.0	0.9		
Piperazinederivatives 8	CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=CC=CC(Cl)=C2Cl)CC1	70683583.0	1.0		
Piperazinederivatives 12	COC1=C(C=CC=C1)N1CCN(CCCCNC(=O)C2=CC3=C(C=CC=C3)C=C2)CC1	3038495.0	0.78		
S111	F\\C=C\\O\\C=C\\F	87737353.0	0.13		
S115	COC1=CC2=C(OCC2)C(CNC2CCCNC2C2=CC=CC=C2)=C1	44213642.0	0.39		
S114	NCCN1N=CC2=C1C=C(Cl)C(Cl)=C2	44214615.0	0.11		
S113 amitryptalline	CN(C)CCCN1C2CCCCCC2CCC2=CC=CC=C12		0.83		
S118	CC1CCN(CCC2CCN2S(=O)(=O)C2=CC=CC(O)=C2)CC1		-0.08		
nan	COC1=CC2=C(C=C1)N([C@@H](C)[C@@H]2CC(O)=O)C(=O)C1=CC=C(Cl)C=C1	35025677.0	-1.26		
nan	CCC1=CC(N\\C(C)=N\\C2=CC=CC(CC)=C2)=CC=C1	19427054.0	1.2		
ropinirole (SKF101468)	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1	5095.0	0.25		
1-Hydroxymidazolam	CC1(O)NC=C2CN=C(C3=CC=CC=C3F)C3=CC(Cl)=CC=C3N12		-0.07		
bupropion	CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1	444.0	1.4		
urea	NC(N)=O	1176.0	-1.04		
acebutolol	CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1	1978.0	-0.15		
acyclovir	NC1=NC(=O)C2=C(N1)N(COCCO)C=N2	135398513.0	-0.84		
alprenolol	CC(C)NCC(O)COC1=CC=CC=C1CC=C	2119.0	-0.23		
betaxolol	CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	2369.0	0.39		
bunitrolol	CC(C)(C)NCC(O)COC1=CC=CC=C1C#N	2473.0	0.38		
Cetirizine	OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	2678.0	-1.3		
donepezil	COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1	3152.0	0.89		
fexofenadine	CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	3348.0	-0.77		
loperamide	CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1	3955.0	0.77		
metoprolol	COCCC1=CC=C(OCC(O)CNC(C)C)C=C1	4171.0	1.15		
omeprazole	COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C	4594.0	-0.82		
ribavirin	NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O	5064.0	-0.67		
scopolamine	CN1C2CC(CC1C1OC21)OC(=O)C(CO)C1=CC=CC=C1	5184.0	0.23		
secobarbital	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	5193.0	0.2		
sotalol	CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1	5253.0	-0.28		
terfenadine	CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	5405.0	0.64		
tretinoin	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O	5538.0	-0.49		
triflupromazine	CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F	5568.0	1.44		
zolpidem	CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1	5732.0	-0.48		
vincristine	CCC1(O)CC2CN(C1)CCC1=C(NC3=CC=CC=C13)C(C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)C3C4(CCN5CC=CC(CC)(C45)C(OC(C)=O)C3(O)C(=O)OC)C2=C1	3717450.0	-0.74		
AR-1D9859	CCCCN1CC2CC3=CC(OC)=C(OC)C=C3C2C1	6086.0	0.31		
propylhexedrine	CNC(C)CC1CCCCC1	7558.0	1.08		
galanthamine	COC1=C2OC3CC(O)C=CC33CCN(C)CC(C=C1)=C23	3449.0	0.32		
butaperazine	CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1	12598.0	0.83		
vinblastine	CCC1(O)CC2CN(C1)CCC1=C(NC3=CC=CC=C13)C(C2)(C(=O)OC)C1=C(OC)C=C2N(C)C3C4(CCN5CC=CC(CC)(C45)C(OC(C)=O)C3(O)C(=O)OC)C2=C1	3823887.0	-1.0		
cytisine	O=C1C=CC=C2C3CNCC(C3)CN12	22407.0	-1.09		
digoxin	CC1OC(CC(O)C1O)OC1C(O)CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(CCC54O)C4=CC(=O)OC4)C3)OC2C)OC1C	3062.0	-2.0		
doxorubicin	COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(N)C(O)C(C)O4)C3=C1O)C(=O)CO)C2=O	1691.0	-0.83		
flesinoxan	OCC1COC2=C(C=CC=C2O1)N1CCN(CCNC(=O)C2=CC=C(F)C=C2)CC1	9844747.0	-0.45		
apaxifylline	CCCN1C2=C(NC(=N2)C2CCC(=O)C2)C(=O)N(CCC)C1=O	131584.0	-1.4		
nelfinavir	CC1=C(C=CC=C1O)C(=O)NC(CSC1=CC=CC=C1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C	4451.0	-0.93		
amprenavir	CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1	2177.0	-0.56		
sertraline	CNC1CCC(C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12	5203.0	1.6		
1,4-divinyloxybutane	C=COCCCCOC=C	77501.0	0.12		
rivastigmine	CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C	5077.0	0.88		
fluoromisonidazole	OC(CF)CN1C=CN=C1N(=O)=O	92242.0	-0.01		
zanapezil	O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(CCCCN2)C=C1	198752.0	1.14		
darifenacin	NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1	72054.0	-0.62		
Promazine 5-sulfoxide	CN(C)CCCN1C2=CC=CC=C2S(=O)C2=CC=CC=C12	547559.0	-0.48		
fluvoxamine	COCCCC\\C(=N\\OCCN)C1=CC=C(C=C1)C(F)(F)F	5324346.0	0.79		
ZINC-05140934	CNCCCN1C2=CC=CC=C2CCC2=C1C=CC(O)=C2	121249.0	0.53		
3-MoSA	COC1=CC=CC(CN)=C1O	16775572.0	0.56		
Guanidinothiazol Analogue 17 AC1LBIBI -- pubmed	NC(N)=NC1=NC(=CS1)C1=CC(O)=C(O)C=C1	536278.0	-1.54		
1,3-diphenylguanidine	N\\C(NC1=CC=CC=C1)=N/C1=CC=CC=C1	7594.0	0.0		
Pentane	CCCCC	8003.0	0.76		
Hexane	CCCCCC	8058.0	0.8		
Heptane	CCCCCCC	8900.0	0.81		
2-methylpentane	CCCC(C)C	7892.0	0.97		
LU-201640	CC(C)(C)C1=NC(=CC(=N1)C(F)(F)F)N1CCN(CCCSC2=NC=CC(=O)N2)CC1	9916104.0	0.3		
Pfizer Compound 1	COC1=CC=C(C=C1CNC1C2CCN(CC2)C1C(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C	6426143.0	0.48		
Pfizer Compound 2	COC1=CC=C(C=C1CNC1C2CCN(CC2)C1C(C1=CC=CC=C1)C1=CC=CC=C1)C(C)(C)C	17905241.0	0.46		
Pfizer Compound 10	FC(F)OC1=CC=C(OC(F)(F)F)C=C1CNC1CCCNC1C1=CC=CC=C1	10201984.0	0.88		
Pfizer Compound 13	COC1=CC2=C(C=C1CNC1C3CCN(C3)C1C(C1=CC=CC=C1)C1=CC=CC=C1)N(CC2)S(C)(=O)=O		-1.0		
Pfizer Compound 14	COC1=CC2=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N(C(C)C2)S(C)(=O)=O	19696654.0	-0.42		
Pfizer Compound 18	COC1=CC=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N(C1=NC(C)=C(C)S1)S(C)(=O)=O	19696689.0	-0.37		
Pfizer Compound 23	COC1=CC2=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N=C(S2)C1=CC=CC=C1	22620066.0	1.26		
Pfizer Compound 3	COC1=CC=C(C=C1CNC1C2CCN(CC2)C1C(C1=CC=CC=C1)C1=CC=CC=C1)C(C)(C)O	6426129.0	-0.89		
COMPOUND A	NC1=CC=CC(CN2CCC(CC2)NC(=O)C(O)(C2CCC(F)(F)C2)C2=CC=CC=C2)=N1	19349126.0	-0.89		
BMS-184111 HCl	COC1=CC=CC(CC2CCN(CC2)C2CCC(CC2)(OC)C2=CC=C3OCOC3=C2)=C1	10388384.0	0.74		
nan	CC1CN(CCC1(C(O)=O)C1=CC=CC=C1)C1CCC(CC1)(C#N)C1=CC=C(F)C=C1	3915.0	-0.7		
nan	CC1=C(CCN2CCC(CC2)=C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(=O)N2C=CSC2=N1	5074.0	0.3		
nan	CN(C1CCN(C[C@H](O)COC2=CC(F)=C(F)C=C2)CC1)C1=NC2=CC=CC=C2S1	65998.0	0.59		
nan	CN(C1CCN(CC(O)COC2=CC=C(F)C=C2)CC1)C1=NC2=C(S1)C=CC=C2	59823.0	0.78		
18	CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=C(C=CC(N)=C1)C1=CC=CC=C1C	18546507.0	0.34		
19	CN(CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)C1=C(C=CN=C1)C1=CC=CC=C1Cl	9847664.0	0.89		
24	FC(F)(F)C1=CC(=CC(=C1)C(=O)N1CCC2(CC1)OC(=O)NCC2C1=CC=CC=C1)C(F)(F)F	10163188.0	-0.66		
42	CN(CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)C1=C(C=CN=C1)C1=CC=CC=C1C	9846662.0	0.68		
Alfentanil	CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O	51263.0	-0.89		
Cyclosporin A	CCC1NC(=O)C(C(O)C(C)C\\C=C\\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C	5280754.0	-0.7		
Tz-3	ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1	5482.0	-0.2		
Pfizer Compound 4	COC1=CC=CC=C1CNC1C2CCN(CC2)C1C(C1=CC=CC=C1)C1=CC=CC=C1	9931510.0	0.37		
Pfizer Compound 6	COC1=CC=C(C=C1CNC1CCCNC1C1=CC=CC=C1)C(C)(C)C		0.98		
Pfizer Compound 7	COC1=CC=C(OC(F)(F)F)C=C1CNC1CCCNC1C1=CC=CC=C1	9864647.0	0.63		
Pfizer Compound 9	CC(C)(C)C1=CC=C(OC(F)(F)F)C(CNC2CCCNC2C2=CC=CC=C2)=C1	9909299.0	0.96		
Pfizer Compound 11	CC(C)OC1=CC=C(OC(F)(F)F)C=C1CNC1CCCNC1C1=CC=CC=C1	9866153.0	0.41		
Pfizer Compound 12	COC1=CC=C(C=C1CNC1CCCNC1C1=CC=CC=C1)S(C)(=O)=O	19696721.0	-0.15		
Pfizer Compound 15	COC1=CC=C(C=C1CNC1CCCNC1C1=CC=CC=C1)C1=NC=CS1	9907851.0	0.36		
Pfizer Compound 17	COC1=CC2=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N=C(C)S2	22620050.0	0.48		
Pfizer Compound 20	COC1=CC=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N1N=C(C)C=C1C	22620075.0	0.11		
Pfizer Compound 21	COC1=CC2=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N=C(S2)C(C)(C)C	22620091.0	0.85		
Pfizer Compound 22	CC(C)OC1=CC2=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N=C(C)S2		0.32		
Pfizer Compound 24	COC1=CC2=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N=C(S2)C1CC1	22620085.0	0.62		
Compound 13	CC(C)(O)CN1N=C(C=CC1=O)C1=C2C=CC=CN2N=C1C1=CC=CC=C1	10937291.0	-0.23		
Compound 17	CN(C)C(=O)CN1N=C(C=CC1=O)C1=C2C=CC=CN2N=C1C1=CC=CC=C1	11003252.0	-1.0		
compound 32	CN1CCC(CC1)N1N=C(C=CC1=O)C1=C2C=CC=CN2N=C1C1=CC=CC=C1	9821511.0	0.06		
nan	COCCCN1CCC(CC1)NC(=O)C1=CC(Cl)=C(N)C2=C1OCC2	3052762.0	-0.1		
nan	CCCN(CCC)C1=CC(C)=NC2=C(C(C)=NN12)C1=C(C)C=C(N=C1)N(C)C	9821250.0	0.07		
nan	OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2	71301.0	0.57		
nan	CC1=CC=C(O)C(CN2C(NC3CCN(CCN)CC3)=NC3=C2C=CC=C3C)=N1	511013.0	0.63		
25	FC1=CC=CC=C1C1=CC=C2N=C(CC(=O)NC2=C1)C1=CC=NC(=C1)C#N	22224963.0	-0.3		
Besonprodil 9	FC1=CC=C(CC2CCN(CCS(=O)C3=CC4=C(NC(=O)O4)C=C3)CC2)C=C1	156328.0	-0.52		
28	COC1=CC=C(C=C1)C1=NN(CCO)C(=N1)C1=CC(CN(C)C)=CC=C1	21180284.0	0.71		
29	COCN1N=C(N=C1C1=CC(CN(C)C)=CC=C1)C1=CC=C(OC)C=C1	21180375.0	1.38		
37	COCCN1C(C)=NC(N2CCC(CC2)C2=CC=C(F)C=C2)=C(C1=O)[N+]([O-])=O	10178470.0	0.2		
43	O=C1CC(=NC2=CC=C(C=C2N1)C#CC1=CC=CC=C1)C1=CC=CC(=C1)C#N	9820321.0	0.3		
47	CC1=NC(N2CCC3=C(CC2)C=CC=C3)=C(C#N)C(=O)N1CC(F)(F)F	22004013.0	0.6		
TZ-19	BrC1=CC(Br)=C(N=C2NCCN2)C(Br)=C1	12406843.0	0.58		
DM44	COC(=O)C1C(C)CC(NC2=CC=CC(=C2)[N+]([O-])=O)=CC1=O	15186924.0	-1.0		
DM49	COC(=O)C1C(C)CC(NC2=CC=CC(OC(F)(F)F)=C2)=CC1=O	15186911.0	-0.17		
DM5	COC(=O)C1C(C)CC(NC2=CC=C(Cl)C=C2)=CC1=O	197322.0	-0.95		
Pfizer Compound 5	COC1=CC=CC=C1CNC1CCCNC1C1=CC=CC=C1	18435769.0	0.87		
Pfizer Compound 8	COC1=CC=C(C=C1CNC1CCCNC1C1=CC=CC=C1)C(C)C		0.92		
Pfizer Compound 19	COC1=CC2=C(C=C1CNC1CCCNC1C1=CC=CC=C1)N=C(C)O2	22620080.0	0.49		
Compound 5	CC(=O)CN1N=C(C=CC1=O)C1=C2C=CC=CN2N=C1C1=CC=CC=C1	11110698.0	-0.31		
nan	CO[C@H]1CNCC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC	216236.0	-0.22		
nan	CN1N=NC2=C1C=C(C=C2)[C@@H](N1C=NC=N1)C1=CC=C(Cl)C=C1	6918191.0	-0.16		
nan	C(CNCC1CCC2=CC=CC=C2O1)CNC1=NCCCN1	9817881.0	-0.01		
nan	C[C@H]1CN2C(=S)NC3=CC(Cl)=CC(CN1CC=C(C)C)=C23	3000237.0	0.28		
nan	CCC1=C(C)N=C2C=CC(=CC2=C1)C(=O)C1CCC(CC1)OC	9948645.0	0.33		
5	CC1=NC(N2CCC3=C(CC2)C=CC=C3)=C(C(O)=N1)N(=O)=O	135819130.0	-0.59		
17 ZM0241385	NC1=NC(NCCC2=CC=C(O)C=C2)=NC2=NC(=NN12)C1=CC=CO1	176407.0	-1.3		
20	NC1=NC(COC2=NC=CC=C2)=C(C#N)C(=N1)C1=CC=CO1		0.0		
21	ClC1=CC=C2N=C(CC(=O)NC2=C1)C1=C(C=CS1)C#N		-0.14		
22	CCCCCCNC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1	4080062.0	0.74		
25 test	COC1=CC=C(C=C1)C1=NC2=CC=CC=C2C(NCCO)=C1	9971682.0	0.9		
27	COC1=CC=C(C=C1)C1=NN(C)C(=N1)C1=CC(CN(C)C)=CC=C1	17807768.0	1.26		
35	CC(C)N1N=NC(NC(=O)C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=N1	9862542.0	-0.12		
44	CCN1C(C)=NC(N2CCC3=C(CC2)C=CC=C3)=C(C1=O)N(=O)=O	9840385.0	0.04		
46	OCCN1C=NC(N2CCC3=C(CC2)C=CC=C3)=C(C#N)C1=O	9796717.0	0.0		
48	CC1=NC=CC(=C1)C1=CC2=NC(=NN2C(N)=C1)C1=NC=CC=C1	22629653.0	-0.1		
49	CC1=NC(NC(=O)C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=NO1	44573698.0	-0.4		
51	CCN1N=NC(NC(=O)C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=N1	9923127.0	-0.8		
TZ-2	BrC1=CC=CC(Br)=C1N=C1NCCN1	10245368.0	0.33		
TZ-21	ClC1=CC(Br)=CC(Cl)=C1N=C1NCCN1	12406842.0	0.41		
sucrose	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	5988.0	-1.7		
Warfarin	CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O	54678486.0	-1.3		
Clomipramine	CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12	2801.0	1.04		
Clotiazepam	CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=C(Cl)C=CC=C1	2811.0	0.51		
Trihexyphenidyl	OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1	5572.0	1.32		
acrivastine	CC1=CC=C(C=C1)C(=C/CN1CCCC1)\\C1=NC(\\C=C\\C(O)=O)=CC=C1	5284514.0	-1.14		
Bromocytisine	BrC1=CC=C2C3CNCC(C3)CN2C1=O	9807561.0	-0.05		
nan	COC1=C2O[C@H]3C[C@@H](O)C=C[C@]33CCNCC(C=C1)=C23	9838394.0	0.18		
nan	Cl\\C(=C/N1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1	3034012.0	0.28		
11	NCC1=CC=CC(NC(=O)C2=CC3=C(C=CC=C3)C=C2)=C1	16777599.0	0.74		
12	CC(C)C1=CC=C(SCCCC2CCN2C)C=C1		1.7		
TZ-18	ClC1=CC(Cl)=C(N=C2NCCN2)C(Cl)=C1	10470115.0	0.47		
TZ-28	CC1=CC(Br)=CC(C)=C1N=C1NCCN1	12406830.0	-0.28		
Nitrazepam	[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1	4506.0	0.32		
Promethazine	CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C	4927.0	1.3		
tolbutamide	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1	5505.0	-1.01		
Chlorpheniramine	CN(C)CCC(C1=CC=C(Cl)C=C1)C1=NC=CC=C1	2725.0	1.53		
ORG-30526	CC1=C2OC3=C(C=CC=C3)C3(O)CNCC3C2=CC=C1		0.39		
Decane	CCCCCCCCCC	15600.0	0.67		
TZ-11	ClC1=CC=C(Cl)C(=C1)N=C1NCCN1	11777724.0	0.38		
TZ-17	CC1=CC=CC=C1N=C1NCCN1	142067.0	-1.39		
2',3'-Dideoxy-3'-hydroxymethylcytidine	NC1=NC(=O)N(C=C1)C1CC(CO)C(CO)O1	14840722.0	-0.79		
2',3'-Dideoxycytidine (zalcitabine)	NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1	24066.0	-1.5		
MK-801	C[C@]12N[C@H](CC3=CC=CC=C13)C1=CC=CC=C21	180081.0	1.11		
